transaction_id,customer_id,transaction_date,transaction_time,account_type,transaction_type,transaction_amount,transaction_direction,account_balance,merchant_category,state,credit_score,has_loan,loan_type,emi_amount,transaction_status,channel,kyc_status,is_fraud,transaction_hour,if_anomaly,if_score
TXN000381373,CUST057735,2022-06-21,21:18,Savings,NEFT,12954.09,Debit,3837.32,Healthcare,Maharashtra,877,1,Home,29097.69,Success,Mobile_App,Expired,0,21,-1,-0.022899458256022798
TXN000381394,CUST027637,2022-06-21,05:26,Current,Cheque,4033843.55,Debit,10844.52,Real Estate,Maharashtra,584,0,Unknown,0.0,Success,Mobile_App,Verified,0,5,-1,-0.1417084657958163
TXN000381419,CUST057068,2022-06-21,09:51,Salary,RTGS,779818.35,Credit,17304.13,Investment,Maharashtra,309,0,Unknown,0.0,Success,POS_Terminal,Verified,0,9,-1,-0.0007415181287033779
TXN000381580,CUST066883,2022-06-21,22:52,Savings,RTGS,108223.97,Debit,204029.62,Retail,West Bengal,792,0,Unknown,0.0,Success,Mobile_App,Expired,0,22,-1,-0.03128625911673888
TXN000381707,CUST049249,2022-06-22,15:48,Savings,POS,537.18,Debit,45660.94,Salary,Karnataka,803,0,Unknown,0.0,Success,Mobile_App,Verified,0,15,-1,-0.038002150375184285
TXN000381884,CUST068579,2022-06-22,02:44,Current,Cheque,28573.79,Debit,2679981.17,Education,West Bengal,819,1,Auto,11551.99,Success,Mobile_App,Verified,0,2,-1,-0.0059536196125583585
TXN000382287,CUST016975,2022-06-24,03:01,Salary,Auto_Debit,5110.44,Debit,13969.77,Peer Transfer,Maharashtra,654,1,Business,7644.68,Success,Web,Pending,0,3,-1,-0.011642338397876317
TXN000382423,CUST037372,2022-06-24,06:53,Savings,Net_Banking,6236.52,Debit,45629.01,Salary,West Bengal,501,0,Unknown,0.0,Success,POS_Terminal,Verified,0,6,-1,-0.011974133426738698
TXN000382437,CUST064498,2022-06-24,22:36,Savings,Cheque,2773172.85,Credit,47853.49,E-Commerce,Karnataka,663,1,Home,8258.0,Success,API,Verified,0,22,-1,-0.042314026845219566
TXN000382525,CUST011077,2022-06-24,02:04,Salary,UPI,1897.86,Debit,16603.81,Government,Rajasthan,312,1,Auto,55343.58,Success,Web,Verified,0,2,-1,-0.058546255596553465
TXN000382545,CUST069355,2022-06-24,15:13,Current,RTGS,1098905.34,Debit,35789.47,Education,Delhi,472,1,Personal,6013.89,Success,Mobile_App,Verified,0,15,-1,-0.01212320679133283
TXN000382832,CUST021566,2022-06-25,03:39,Savings,Auto_Debit,1291.23,Debit,12042.49,Retail,Karnataka,470,1,Personal,2641.76,Success,Branch,Verified,0,3,-1,-0.023250370145604604
TXN000382925,CUST079083,2022-06-26,00:00,NRI,IMPS,5954.67,Credit,77557.33,Real Estate,Telangana,372,0,Unknown,0.0,Success,Mobile_App,Verified,0,0,-1,-0.03516082196277437
TXN000383057,CUST010706,2022-06-26,11:40,Current,IMPS,8581.55,Credit,36122.74,Education,Karnataka,505,0,Unknown,0.0,Success,POS_Terminal,Verified,0,11,-1,-0.03233280215936174
TXN000383113,CUST039703,2022-06-26,23:24,Current,RTGS,1163429.94,Debit,120357.66,Insurance,Punjab,724,0,Unknown,0.0,Success,API,Verified,0,23,-1,-0.033742255346779215
TXN000383320,CUST065254,2022-06-27,22:28,Salary,IMPS,118.7,Credit,30811.09,Retail,Karnataka,645,1,Business,26442.67,Success,Mobile_App,Verified,0,22,-1,-0.01854307326887461
TXN000383450,CUST006532,2022-06-28,01:56,Salary,ATM_Withdrawal,10000.0,Debit,14314.37,E-Commerce,Karnataka,649,1,Business,4885.28,Success,POS_Terminal,Verified,0,1,-1,-0.00041046441455228067
TXN000383554,CUST036824,2022-06-28,04:08,Savings,RTGS,13351.45,Debit,2271.04,Healthcare,Karnataka,501,0,Unknown,0.0,Success,Mobile_App,Pending,0,4,-1,-0.001837840058131035
TXN000384307,CUST058616,2022-06-30,07:04,Current,RTGS,1237480.49,Debit,170694.6,Salary,Tamil Nadu,564,0,Unknown,0.0,Success,Web,Verified,0,7,-1,-0.015261848499877773
TXN000384396,CUST008256,2022-07-01,09:24,Current,RTGS,233703.32,Credit,29744.0,Healthcare,Karnataka,768,0,Unknown,0.0,Success,Mobile_App,Verified,0,9,-1,-0.0036415722432908693
TXN000384436,CUST064485,2022-07-01,11:14,Savings,Auto_Debit,8591.01,Debit,14050.15,Travel,Delhi,553,0,Unknown,0.0,Success,POS_Terminal,Verified,0,11,-1,-0.003975541905321234
TXN000384577,CUST042559,2022-07-01,10:30,Savings,RTGS,2093788.15,Credit,21790.54,Government,Telangana,865,0,Unknown,0.0,Success,Branch,Verified,1,10,-1,-0.049499813431442496
TXN000384655,CUST064389,2022-07-02,04:54,Savings,UPI,311.04,Credit,18425.25,Fuel,Maharashtra,803,0,Unknown,0.0,Success,Web,Pending,0,4,-1,-0.0020028605259475585
TXN000384698,CUST040874,2022-07-02,20:29,NRI,UPI,879.48,Debit,115044.24,Peer Transfer,Karnataka,535,1,Personal,25873.4,Success,ATM,Verified,0,20,-1,-0.029962652739704443
TXN000384710,CUST051631,2022-07-02,08:33,Current,RTGS,1796527.38,Credit,8642.35,Fuel,Tamil Nadu,799,0,Unknown,0.0,Success,POS_Terminal,Verified,0,8,-1,-0.06893480593096979
TXN000384830,CUST012749,2022-07-02,16:32,Fixed Deposit,UPI,2489.89,Debit,34532.8,E-Commerce,UP,406,0,Unknown,0.0,Pending,API,Verified,0,16,-1,-0.0005627828647087885
TXN000384879,CUST064752,2022-07-02,17:52,Savings,Auto_Debit,843.22,Debit,6312.75,Food & Dining,Delhi,505,0,Unknown,0.0,Success,API,Verified,0,17,-1,-0.017367490093365245
TXN000385030,CUST026692,2022-07-03,09:03,Current,RTGS,486677.71,Debit,75947.45,Food & Dining,Delhi,518,0,Unknown,0.0,Success,Branch,Verified,0,9,-1,-0.009506526684080918
TXN000385083,CUST039301,2022-07-03,04:40,Savings,UPI,1207.69,Debit,4324.89,Food & Dining,Maharashtra,406,1,Business,4288.0,Success,ATM,Verified,0,4,-1,-0.012224024914284315
TXN000385155,CUST010843,2022-07-03,13:02,Current,RTGS,515043.63,Credit,117594.03,E-Commerce,Maharashtra,353,1,Unknown,7792.79,Success,Mobile_App,Verified,0,13,-1,-0.0033452730414247345
TXN000385210,CUST072802,2022-07-03,20:57,Fixed Deposit,RTGS,1973847.26,Debit,17664.16,Peer Transfer,UP,773,0,Unknown,0.0,Success,Mobile_App,Verified,0,20,-1,-0.05032701641213988
TXN000385233,CUST075032,2022-07-03,01:36,Current,RTGS,1127039.73,Credit,19018.46,Retail,West Bengal,842,1,Education,12809.21,Success,ATM,Verified,1,1,-1,-0.03388453825869342
TXN000385474,CUST065590,2022-07-04,00:09,Savings,RTGS,78359.08,Credit,49792.61,Retail,Maharashtra,501,0,Unknown,0.0,Success,Mobile_App,Expired,0,0,-1,-0.049416932551226034
TXN000385481,CUST059769,2022-07-04,14:58,Savings,UPI,918.47,Credit,24565.83,E-Commerce,Delhi,512,1,Auto,30733.67,Success,Web,Verified,0,14,-1,-0.018654259832989628
TXN000385655,CUST045556,2022-07-05,05:57,Savings,RTGS,959743.31,Debit,19795.08,Salary,Maharashtra,613,1,Auto,2958.11,Success,Web,Verified,0,5,-1,-0.015055597880205385
TXN000385730,CUST045006,2022-07-05,00:23,Salary,RTGS,794040.55,Credit,12343.9,Retail,Maharashtra,783,0,Unknown,0.0,Success,Mobile_App,Expired,0,0,-1,-0.021608518423484324
TXN000385833,CUST026519,2022-07-05,16:10,Current,RTGS,1133776.48,Debit,35834.29,E-Commerce,Punjab,471,0,Unknown,0.0,Success,POS_Terminal,Verified,0,16,-1,-0.07355877489238838
TXN000385920,CUST067452,2022-07-06,00:11,Savings,UPI,5864.44,Credit,12312.52,Retail,Gujarat,501,0,Unknown,0.0,Success,Web,Verified,0,0,-1,-0.02478811322306307
TXN000385938,CUST023652,2022-07-06,10:53,Savings,RTGS,350980.21,Debit,5483.61,Salary,Punjab,649,1,Personal,10588.1,Success,Mobile_App,Pending,0,10,-1,-0.035598848947891004
TXN000386004,CUST047765,2022-07-06,02:53,Fixed Deposit,UPI,105.52,Debit,292370.1,Education,Rajasthan,511,1,Home,42980.85,Failed,Mobile_App,Verified,0,2,-1,-0.0030025524139576376
TXN000386051,CUST030796,2022-07-06,23:38,Salary,UPI,646.18,Debit,2703.12,Salary,West Bengal,799,1,Auto,34907.75,Success,Mobile_App,Verified,0,23,-1,-0.040046836530751695
TXN000386118,CUST045494,2022-07-06,08:14,Current,UPI,346.15,Credit,52757.42,Entertainment,Gujarat,370,1,Personal,42220.66,Success,API,Verified,0,8,-1,-0.026700891676358585
TXN000386213,CUST052935,2022-07-07,04:06,Current,RTGS,666005.94,Credit,8858.61,Food & Dining,Telangana,324,1,Personal,6368.06,Reversed,Mobile_App,Verified,0,4,-1,-0.003767135752903328
TXN000386303,CUST061467,2022-07-07,02:27,Current,Cheque,10000000.0,Debit,42180.76,Government,Karnataka,815,1,Auto,12047.36,Success,Mobile_App,Verified,0,2,-1,-0.08183687234260706
TXN000386736,CUST073871,2022-07-08,19:39,Current,NEFT,1058570.25,Credit,46446.04,Peer Transfer,Delhi,610,0,Unknown,0.0,Failed,Mobile_App,Verified,0,19,-1,-0.03153268595316994
TXN000386765,CUST061901,2022-07-08,02:29,NRI,Net_Banking,1579.23,Credit,8048.05,Education,Telangana,372,0,Unknown,0.0,Success,Web,Verified,0,2,-1,-0.0014909399531326528
TXN000386893,CUST036807,2022-07-09,08:10,Savings,NEFT,952646.61,Debit,19463.77,Salary,West Bengal,860,0,Unknown,0.0,Success,ATM,Pending,0,8,-1,-0.0052998272796223045
TXN000386928,CUST046063,2022-07-09,03:41,Salary,ATM_Withdrawal,2000.0,Debit,136057.71,Utilities,Punjab,483,1,Business,2990.6,Success,Mobile_App,Verified,0,3,-1,-0.0061532949734819375
TXN000387026,CUST014941,2022-07-09,09:38,Savings,RTGS,1506831.38,Debit,392057.82,E-Commerce,Tamil Nadu,523,0,Unknown,0.0,Success,POS_Terminal,Verified,0,9,-1,-0.05785395813465044
TXN000387048,CUST061405,2022-07-09,16:30,Fixed Deposit,NEFT,354029.6,Credit,20630.95,Retail,Delhi,864,0,Unknown,0.0,Success,Mobile_App,Verified,0,16,-1,-0.0017974795289503742
TXN000387078,CUST067460,2022-07-09,21:26,Fixed Deposit,UPI,874.78,Debit,69582.44,Utilities,Delhi,750,1,Personal,17908.94,Success,Mobile_App,Verified,0,21,-1,-0.01400078210572453
TXN000387079,CUST049686,2022-07-09,19:38,Current,RTGS,1945890.02,Credit,19551.02,Food & Dining,Gujarat,778,0,Unknown,0.0,Success,API,Pending,0,19,-1,-0.07597004942507679
TXN000387412,CUST035669,2022-07-11,15:53,Salary,Cheque,2087.51,Debit,18940.02,Travel,Telangana,688,1,Business,32941.6,Success,Web,Verified,0,15,-1,-0.03077248468979421
TXN000387483,CUST038933,2022-07-11,11:06,Current,RTGS,96466.84,Credit,1020752.19,Travel,Rajasthan,649,1,Personal,10070.1,Success,Web,Verified,0,11,-1,-0.0017379549451862486
TXN000387572,CUST050903,2022-07-11,11:58,Fixed Deposit,Cheque,2531.17,Credit,32304.79,Investment,Gujarat,372,0,Unknown,0.0,Failed,Mobile_App,Verified,0,11,-1,-0.0028228735688174966
TXN000387714,CUST002026,2022-07-12,12:50,Savings,Cheque,1943277.96,Debit,140259.04,Retail,Telangana,438,1,Personal,7994.77,Success,POS_Terminal,Verified,0,12,-1,-0.05629192584898457
TXN000387759,CUST011952,2022-07-12,10:37,Savings,Cheque,2239740.76,Debit,66768.94,Healthcare,Rajasthan,737,0,Unknown,0.0,Success,ATM,Verified,0,10,-1,-0.03416874477267273
TXN000387833,CUST012421,2022-07-12,07:29,Current,NEFT,2442953.76,Debit,114158.63,E-Commerce,Maharashtra,774,0,Unknown,0.0,Success,Web,Verified,1,7,-1,-0.14265323757232284
TXN000387869,CUST032267,2022-07-12,02:35,Current,UPI,31.49,Credit,17036.43,Insurance,Telangana,700,1,Personal,62548.21,Success,Mobile_App,Verified,0,2,-1,-0.01571837496269246
TXN000387925,CUST041464,2022-07-12,09:23,Current,NEFT,2336938.09,Credit,301546.12,Entertainment,Tamil Nadu,375,0,Unknown,0.0,Success,POS_Terminal,Verified,0,9,-1,-0.074841703872632
TXN000388006,CUST038992,2022-07-12,22:53,Savings,RTGS,125209.22,Debit,16067.39,Utilities,Delhi,763,0,Unknown,0.0,Success,Mobile_App,Pending,0,22,-1,-0.007989879957610246
TXN000388014,CUST011519,2022-07-13,06:02,NRI,Credit_Card,1395.53,Debit,28970.57,E-Commerce,Rajasthan,782,1,Home,2264.94,Success,Branch,Verified,0,6,-1,-0.0070398043007234845
TXN000388078,CUST036464,2022-07-13,21:34,Current,UPI,252.51,Debit,110117.03,E-Commerce,Karnataka,649,1,Personal,29921.32,Success,Branch,Verified,0,21,-1,-0.06803302814391798
TXN000388297,CUST013838,2022-07-13,09:03,Current,NEFT,371018.49,Credit,30212.9,Investment,Gujarat,665,0,Unknown,0.0,Failed,API,Pending,0,9,-1,-0.0248259850524859
TXN000388306,CUST030022,2022-07-13,22:09,Salary,ATM_Withdrawal,1000.0,Debit,117631.75,Utilities,Punjab,649,1,Business,11052.82,Success,Branch,Verified,0,22,-1,-0.04729594872048215
TXN000388816,CUST022995,2022-07-15,05:04,Savings,RTGS,1455187.83,Credit,11244.36,Retail,Karnataka,591,0,Unknown,0.0,Success,Web,Pending,0,5,-1,-0.04992898843973215
TXN000388826,CUST023919,2022-07-15,12:46,Salary,UPI,1334.75,Debit,39376.75,E-Commerce,UP,325,1,Personal,39841.92,Success,Web,Verified,0,12,-1,-0.04411660485821167
TXN000388893,CUST042088,2022-07-15,06:56,Salary,RTGS,2261643.64,Debit,11487.49,Insurance,Maharashtra,883,0,Unknown,0.0,Success,POS_Terminal,Verified,0,6,-1,-0.08592142767083055
TXN000388960,CUST028818,2022-07-16,10:54,Savings,Cheque,1613852.7,Debit,9327.94,Peer Transfer,Delhi,450,0,Unknown,0.0,Success,Web,Verified,0,10,-1,-0.038428799728698726
TXN000388962,CUST056664,2022-07-16,10:15,Salary,RTGS,1347478.66,Credit,21259.46,Travel,Punjab,653,0,Unknown,0.0,Success,Branch,Verified,0,10,-1,-0.07491813458322061
TXN000389494,CUST030320,2022-07-17,19:38,Savings,UPI,5924.64,Debit,12934.97,Government,Delhi,803,0,Unknown,0.0,Reversed,API,Verified,0,19,-1,-0.001521069036417133
TXN000389534,CUST064353,2022-07-18,14:14,Savings,RTGS,1718748.58,Debit,241487.39,Investment,Maharashtra,666,0,Unknown,0.0,Success,ATM,Verified,0,14,-1,-0.026610297675852324
TXN000389809,CUST017132,2022-07-18,01:44,NRI,IMPS,13027.25,Credit,56308.98,Travel,Tamil Nadu,488,1,Auto,20048.88,Success,Mobile_App,Verified,0,1,-1,-0.030258265249200944
TXN000389909,CUST076829,2022-07-19,02:19,Current,Cheque,1680133.55,Debit,23358.76,E-Commerce,Karnataka,374,0,Unknown,0.0,Success,Mobile_App,Verified,1,2,-1,-0.032308440788233916
TXN000389980,CUST051113,2022-07-19,11:58,Current,IMPS,51368.69,Credit,12643.03,Fuel,Punjab,864,0,Unknown,0.0,Success,Mobile_App,Verified,0,11,-1,-0.021482634681980084
TXN000390045,CUST071100,2022-07-19,17:53,Current,NEFT,10233.85,Debit,27514.54,Food & Dining,UP,584,1,Home,30350.4,Reversed,Web,Verified,0,17,-1,-0.006492738427247291
TXN000390185,CUST079566,2022-07-20,10:27,Salary,NEFT,7021.0,Debit,29295.34,Retail,Karnataka,501,0,Unknown,0.0,Success,Mobile_App,Expired,0,10,-1,-0.03872207617060863
TXN000390191,CUST049679,2022-07-20,10:00,Savings,ATM_Withdrawal,1000.0,Debit,20840.44,Food & Dining,UP,584,1,Unknown,16311.92,Success,Web,Verified,0,10,-1,-0.0029035802587519255
TXN000390221,CUST064205,2022-07-20,06:20,Salary,UPI,352.44,Credit,5566.07,E-Commerce,Karnataka,782,1,Home,13691.93,Success,API,Verified,0,6,-1,-0.04060557612551752
TXN000390404,CUST015440,2022-07-20,01:18,Savings,RTGS,1379894.89,Credit,85873.29,Insurance,Maharashtra,401,0,Unknown,0.0,Success,Mobile_App,Verified,0,1,-1,-0.04494480622326036
TXN000390457,CUST020738,2022-07-21,01:30,Savings,Cheque,23872.58,Debit,128659.59,Food & Dining,Delhi,640,0,Unknown,0.0,Success,Mobile_App,Verified,0,1,-1,-0.0041510182442703325
TXN000390465,CUST060417,2022-07-21,20:23,Current,UPI,141.71,Credit,264119.86,Utilities,Maharashtra,501,0,Unknown,0.0,Success,API,Verified,0,20,-1,-0.03681452801686147
TXN000390476,CUST003673,2022-07-21,08:57,Savings,RTGS,2165266.97,Credit,19033.22,Travel,Rajasthan,496,0,Unknown,0.0,Success,Web,Verified,0,8,-1,-0.07679390474087366
TXN000390560,CUST053617,2022-07-21,19:49,Fixed Deposit,RTGS,853372.5,Credit,117445.89,Retail,UP,688,0,Unknown,0.0,Success,Web,Verified,0,19,-1,-0.046177462642566836
TXN000390574,CUST033069,2022-07-21,07:43,Salary,UPI,1555.88,Credit,55998.44,Utilities,Telangana,426,1,Business,38685.58,Success,Branch,Verified,0,7,-1,-0.0317116359228341
TXN000390715,CUST022786,2022-07-21,02:52,Current,RTGS,171109.04,Credit,259936.63,Food & Dining,Maharashtra,699,0,Unknown,0.0,Success,POS_Terminal,Verified,0,2,-1,-0.07583549479375029
TXN000391587,CUST019047,2022-07-24,04:00,Savings,RTGS,1050522.97,Debit,3351.03,Government,Tamil Nadu,640,1,Home,13732.73,Success,Web,Verified,0,4,-1,-0.09864464766993719
TXN000391597,CUST025420,2022-07-24,00:16,Current,UPI,2658.37,Credit,20419.67,Food & Dining,Karnataka,603,1,Business,137161.99,Success,Web,Verified,0,0,-1,-0.024788360250953878
TXN000391598,CUST034960,2022-07-24,18:46,Current,Cheque,3171081.68,Debit,7828.34,Food & Dining,Maharashtra,844,1,Business,6022.45,Failed,Mobile_App,Verified,1,18,-1,-0.0688741893582201
TXN000391629,CUST071111,2022-07-24,21:32,Savings,UPI,3030.23,Credit,64843.32,Healthcare,Tamil Nadu,803,0,Unknown,0.0,Success,Web,Pending,0,21,-1,-0.0029186507668607087
TXN000391649,CUST056030,2022-07-24,07:18,NRI,IMPS,574.05,Debit,22030.41,Government,Tamil Nadu,792,0,Unknown,0.0,Success,Web,Verified,0,7,-1,-0.012711355426688553
TXN000391814,CUST052004,2022-07-25,20:05,Savings,NEFT,44634.27,Debit,18555.07,Real Estate,Telangana,803,0,Unknown,0.0,Success,Web,Verified,0,20,-1,-0.015472139806511298
TXN000391820,CUST063684,2022-07-25,03:40,Savings,Auto_Debit,3648.38,Debit,436693.35,Healthcare,Maharashtra,326,1,Personal,9962.37,Success,Mobile_App,Verified,0,3,-1,-0.038065988768779535
TXN000391958,CUST078683,2022-07-25,05:10,Savings,RTGS,1093394.55,Credit,29361.0,Food & Dining,Telangana,596,1,Home,4762.2,Failed,Branch,Verified,0,5,-1,-0.008333354387237146
TXN000392156,CUST050983,2022-07-26,08:01,Savings,POS,758.5,Debit,78808.47,Entertainment,Tamil Nadu,325,0,Unknown,0.0,Success,Web,Verified,0,8,-1,-0.00651886315550243
TXN000392218,CUST027500,2022-07-26,19:59,NRI,RTGS,2202602.47,Credit,55007.77,Fuel,Delhi,611,1,Education,3722.72,Success,ATM,Verified,0,19,-1,-0.03921662770046963
TXN000392305,CUST049174,2022-07-27,06:24,Savings,Net_Banking,20478.11,Debit,30735.24,Retail,Delhi,501,0,Unknown,0.0,Success,Web,Verified,0,6,-1,-0.0264771996648262
TXN000392320,CUST009063,2022-07-27,06:15,Current,IMPS,1918.59,Credit,33228.2,Investment,Maharashtra,864,0,Unknown,0.0,Failed,Mobile_App,Verified,0,6,-1,-0.02268612568060191
TXN000392397,CUST039236,2022-07-27,19:36,Savings,RTGS,776004.3,Credit,5825.08,E-Commerce,Karnataka,401,0,Unknown,0.0,Success,POS_Terminal,Verified,0,19,-1,-0.07561399979043804
TXN000392419,CUST049877,2022-07-27,17:30,Savings,RTGS,315195.65,Credit,97954.16,Peer Transfer,West Bengal,753,0,Unknown,0.0,Success,Mobile_App,Verified,0,17,-1,-0.023234333014526265
TXN000392597,CUST042008,2022-07-28,12:55,Salary,RTGS,1909481.12,Debit,29394.62,Government,Maharashtra,440,1,Business,8385.06,Success,Mobile_App,Verified,0,12,-1,-0.052010271334792635
TXN000392679,CUST024968,2022-07-28,16:49,Fixed Deposit,RTGS,271112.57,Credit,27244.99,Salary,Karnataka,699,0,Unknown,0.0,Success,POS_Terminal,Verified,0,16,-1,-0.08600370237016497
TXN000392788,CUST017678,2022-07-28,03:29,Fixed Deposit,Auto_Debit,1061.8,Debit,177777.89,Education,Tamil Nadu,793,0,Unknown,0.0,Success,ATM,Verified,0,3,-1,-0.018482656249397156
TXN000392897,CUST041009,2022-07-29,08:44,Fixed Deposit,Cheque,177329.5,Debit,145535.98,Retail,Rajasthan,392,1,Education,13246.62,Success,Branch,Verified,0,8,-1,-0.03831676516755378
TXN000392941,CUST056237,2022-07-29,03:25,Fixed Deposit,RTGS,524832.25,Credit,55079.48,Food & Dining,Tamil Nadu,500,0,Unknown,0.0,Success,Branch,Expired,0,3,-1,-0.01094619436537192
TXN000393018,CUST035501,2022-07-29,08:17,Fixed Deposit,UPI,450.79,Credit,12293.69,Government,Karnataka,615,1,Auto,31801.5,Success,POS_Terminal,Verified,0,8,-1,-0.02131701747085002
TXN000393200,CUST020114,2022-07-30,02:05,Savings,RTGS,758075.12,Credit,2951.0,Salary,UP,573,0,Unknown,0.0,Success,Web,Verified,0,2,-1,-0.03689670765196984
TXN000393301,CUST053924,2022-07-30,01:19,Savings,RTGS,48598.67,Debit,3547.05,Retail,Delhi,488,1,Auto,25585.41,Success,Mobile_App,Expired,0,1,-1,-0.005784744210495574
TXN000393338,CUST020640,2022-07-30,14:30,Savings,IMPS,1325.24,Debit,155583.22,Entertainment,Maharashtra,585,1,Personal,23457.1,Success,Web,Verified,0,14,-1,-0.012956693003594921
TXN000393340,CUST026919,2022-07-30,20:14,Savings,POS,2316.67,Debit,319336.0,Food & Dining,Maharashtra,803,1,Business,6769.98,Success,Mobile_App,Verified,0,20,-1,-0.006989012222757718
TXN000393408,CUST004316,2022-07-30,13:30,Salary,RTGS,601644.99,Debit,46571.52,Travel,UP,880,0,Unknown,0.0,Success,ATM,Verified,0,13,-1,-0.015158325729103472
TXN000393432,CUST046477,2022-07-30,08:49,Savings,Credit_Card,4992.94,Debit,35634.92,Fuel,Maharashtra,325,0,Unknown,0.0,Success,Web,Verified,0,8,-1,-0.004189548327463211
TXN000393475,CUST021026,2022-07-30,07:11,Savings,UPI,67.04,Credit,76101.83,Entertainment,Rajasthan,792,1,Business,50208.53,Success,Branch,Verified,0,7,-1,-0.08611387653238634
TXN000393522,CUST063659,2022-07-31,22:05,Savings,Net_Banking,8789.31,Credit,5481.98,Salary,Gujarat,501,1,Personal,3350.59,Success,Mobile_App,Verified,0,22,-1,-0.03352128940974519
TXN000393538,CUST037289,2022-07-31,21:02,Current,RTGS,835874.78,Debit,13976.93,Real Estate,Karnataka,328,0,Unknown,0.0,Success,Web,Expired,0,21,-1,-0.030516537249476006
TXN000393789,CUST075526,2022-07-31,15:21,Salary,RTGS,1349075.24,Credit,41300.9,Utilities,Maharashtra,380,1,Auto,5469.6,Success,Web,Verified,0,15,-1,-0.05037818959125773
TXN000393832,CUST063574,2022-08-01,18:15,Savings,RTGS,2287270.39,Debit,33820.4,Investment,Gujarat,566,0,Unknown,0.0,Success,Mobile_App,Verified,0,18,-1,-0.04157805337423148
TXN000393941,CUST019177,2022-08-01,03:27,Savings,RTGS,942051.03,Credit,2488.9,Insurance,Maharashtra,504,0,Unknown,0.0,Success,POS_Terminal,Verified,0,3,-1,-0.018727394437153877
TXN000394010,CUST057278,2022-08-01,23:15,Current,RTGS,1515669.32,Credit,18411.98,Food & Dining,Tamil Nadu,732,0,Unknown,0.0,Success,POS_Terminal,Verified,0,23,-1,-0.07762934955944123
TXN000394402,CUST004329,2022-08-02,02:18,Current,Credit_Card,806.56,Debit,183657.04,E-Commerce,Karnataka,803,1,Home,1523.65,Success,Mobile_App,Verified,0,2,-1,-0.024060638695760472
TXN000394423,CUST059799,2022-08-03,20:03,Current,Cheque,1449517.29,Debit,62850.83,Peer Transfer,Karnataka,353,0,Unknown,0.0,Success,Mobile_App,Expired,0,20,-1,-0.044903173866277624
TXN000394461,CUST015326,2022-08-03,09:54,Salary,Credit_Card,4051.91,Debit,1337665.02,Salary,Gujarat,406,1,Business,10090.78,Success,Mobile_App,Verified,0,9,-1,-0.006530656872049567
TXN000394534,CUST046579,2022-08-03,10:48,Savings,Net_Banking,387.0,Credit,227738.12,Peer Transfer,Punjab,803,0,Unknown,0.0,Success,POS_Terminal,Verified,0,10,-1,-0.002066535578394202
TXN000394538,CUST011081,2022-08-03,10:10,Savings,Net_Banking,14818.82,Debit,25058.84,Utilities,Maharashtra,406,0,Unknown,0.0,Success,Branch,Verified,0,10,-1,-0.00292715628098128
TXN000394579,CUST011961,2022-08-03,22:16,Current,Cheque,773882.13,Credit,13906.13,Food & Dining,Maharashtra,411,0,Unknown,0.0,Success,POS_Terminal,Verified,1,22,-1,-0.017614750580087657
TXN000394630,CUST064572,2022-08-03,07:43,Salary,RTGS,753607.92,Credit,45845.9,Education,Gujarat,891,0,Unknown,0.0,Success,Branch,Verified,0,7,-1,-0.05276363529738104
TXN000394631,CUST024919,2022-08-03,01:01,Current,NEFT,8972.53,Debit,12551.03,E-Commerce,Rajasthan,580,1,Home,60479.8,Success,Mobile_App,Verified,0,1,-1,-0.024572991514249964
TXN000394652,CUST050375,2022-08-03,23:33,Current,ATM_Withdrawal,1000.0,Debit,4221.34,Food & Dining,West Bengal,425,1,Personal,21407.35,Success,Web,Verified,0,23,-1,-0.03536737019870084
TXN000394673,CUST072511,2022-08-03,07:57,Salary,RTGS,516395.13,Credit,124145.42,E-Commerce,Karnataka,868,0,Unknown,0.0,Success,Mobile_App,Expired,0,7,-1,-0.007435470782314213
TXN000394899,CUST019717,2022-08-04,23:37,Savings,Cheque,2972134.55,Debit,14511.83,Food & Dining,Karnataka,843,1,Education,16724.32,Failed,ATM,Expired,0,23,-1,-0.05560081056212407
TXN000395017,CUST038638,2022-08-04,19:01,Savings,RTGS,1033804.1,Credit,83295.56,Travel,Maharashtra,676,1,Gold,4866.87,Success,Web,Verified,0,19,-1,-0.08652387757831792
TXN000395023,CUST037592,2022-08-04,07:44,Savings,Cheque,1559641.18,Credit,44833.13,Government,Gujarat,511,0,Unknown,0.0,Success,Branch,Verified,0,7,-1,-0.020142863895360685
TXN000395104,CUST045612,2022-08-05,17:49,Savings,IMPS,3816.16,Debit,9961.93,E-Commerce,Karnataka,470,1,Auto,19427.18,Success,Mobile_App,Verified,0,17,-1,-0.02217309896538333
TXN000395221,CUST064479,2022-08-05,11:04,Salary,RTGS,1107912.52,Debit,7290.24,Food & Dining,Gujarat,335,0,Unknown,0.0,Failed,API,Verified,0,11,-1,-0.022414244840292086
TXN000395486,CUST064727,2022-08-06,03:50,Savings,RTGS,466580.79,Credit,12994.65,Travel,Gujarat,718,0,Unknown,0.0,Success,Branch,Verified,0,3,-1,-0.0015432483073694048
TXN000395491,CUST076207,2022-08-06,07:48,NRI,Cheque,669736.24,Debit,66548.32,Fuel,Gujarat,739,0,Unknown,0.0,Success,Mobile_App,Verified,0,7,-1,-0.012062235224943985
